0,국립공원,1.8794146072805213
1,기후,1.5991964416261404
2,탄소,1.565377496245757
3,방류,1.4295567610361453
4,녹색,1.3945743573649843
5,배출,1.2948779937964
6,안전,1.2868864227925911
7,야생,1.2752347104762853
8,태풍,1.2099643154061102
9,재활용,1.1320494150871365
10,협약,1.1092738578123684
11,순환,1.103370266948639
12,화학물질,1.0070652446624189
13,폐기물,1.002322669874566
14,탄소 중립,0.9678699738435512
15,중립,0.9678699738435512
16,기후 위기,0.9054953694462116
17,자원,0.8859951370548691
18,대기오염,0.8725380538984151
19,위기,0.8687589325560183
20,생물,0.8537872723024826
21,화학,0.8415863318688868
22,홍수,0.8322288182309879
23,미세먼지,0.8293150951057029
24,중국,0.8153850110762976
25,어린이,0.7855962299359457
26,기후변화,0.7818376852812442
27,낙동강,0.7715350607891895
28,규제,0.7668394934996503
29,협의,0.760635751812703
30,야생 생물,0.758832278371593
31,화학 안전,0.736834847658413
32,자원 순환,0.7337226144891488
33,초당,0.7273618020067278
34,용량,0.7207741683984904
35,수위,0.6922812462269454
36,지하수,0.6499520850471339
37,시부,0.6480388034295436
38,아이디어,0.6108099021031044
39,구매,0.6067838653420944
40,원전,0.5916566952718878
41,예약,0.5855321856859578
42,투명,0.584646660351491
43,방사,0.5839793593033386
44,야생화,0.5828317225296258
45,멸종위기,0.564348260470097
46,멸종위기 야생,0.564348260470097
47,연구개발,0.5603625018693658
48,관찰,0.554484576506854
49,오염,0.5541280345529725
50,태풍 힌남노,0.5538314060092466
51,힌남노,0.5538314060092466
52,잔류,0.5474584843365635
53,온실가스,0.5422795933819902
54,기구,0.5419267796135755
55,수소,0.5325260824330912
56,지리산,0.5239456211785781
57,감축,0.5197110739299372
58,보증금,0.514992646393879
59,염색,0.5092775970391382
60,진출,0.5080638214059693
61,조절,0.5067041405203533
62,수출입,0.5039767050563558
63,수문,0.5036796280926059
64,건강,0.48739928558136947
65,택배,0.4873503864219815
66,홍수조절 용량,0.48507352343613896
67,홍수조절,0.48507352343613896
68,화학사,0.47801759354249995
69,개체,0.4768405879265549
70,공유,0.47656131428807974
71,경영,0.4613596355283054
72,조류,0.4602074600252533
73,상자,0.4569944417747972
74,택배 상자,0.4569944417747972
75,구슬,0.4559999789255132
76,수위 조절,0.4528641428535052
77,투명 경영,0.45255083915024247
78,미국,0.4505859246216684
79,포장재,0.44719985268236695
80,제시,0.44574121076426054
81,제적,0.4443770067063449
82,성적표,0.4362258798558698
83,녹색 구매,0.43173808871572994
84,수문 방류,0.4303164324154205
85,버스,0.4284256394020724
86,잔류 유기오,0.4275761514182583
87,유기오,0.4275761514182583
88,침수,0.4222099211462853
89,야생동물,0.422081126091704
90,쑥부쟁이,0.4164598189108517
91,동물,0.4158343341191535
92,조류인플루엔자,0.4066026802484953
93,한편,0.4059469455085229
94,식물,0.40593888326179567
95,회용,0.39987013655294756
96,질병,0.3914824014774354
97,가락지,0.39088177276530156
98,보증,0.3869776578487454
99,발주,0.38562251907866146
100,등급,0.38463942518426053
101,매장,0.3834312177544019
102,세균,0.3833880543484316
103,도안,0.381697644873886
104,유역,0.3763558061773989
105,보건,0.37461429653376654
106,최종,0.37400973393532694
107,하천,0.3730732651423115
108,매몰,0.37143652898333607
109,친환경,0.3712151932284302
110,자연,0.3711194155631409
111,취약,0.36986761329214796
112,방지,0.36850153918417383
113,공개,0.368407444777628
114,포착,0.36202743026762063
115,수달,0.36202743026762063
116,야생동물 질병,0.3578756470743512
117,관리원,0.3578756470743512
118,질병 관리원,0.3578756470743512
119,생태,0.3571866699640846
120,라면,0.35717071218424046
121,보증 보험,0.3557482623927218
122,보험,0.3557482623927218
123,극적,0.3544804287269786
124,온실가스 감축,0.3489231212157621
125,원장,0.348045786531933
126,종이,0.3478438419005595
127,비롯,0.3474808265162644
128,추산,0.34704984909237646
129,추산 쑥부쟁이,0.34704984909237646
130,제비갈매기,0.3443341900875016
131,구진,0.3443227413635217
132,섬유,0.34418389244210457
133,섬유 염색,0.34418389244210457
134,남강댐,0.3434342772932927
135,자원봉사,0.34221997473916227
136,자원봉사자,0.34221997473916227
137,번식,0.335798580220924
138,보전,0.33534139104212873
139,수질,0.33335263492239936
140,발굴,0.33296433460663133
141,개요,0.3297847524383769
142,부처,0.3290837143259364
143,플랫폼,0.3273045423747112
144,국립공원 탄소,0.3272771989717069
145,성적표 탄소,0.32716940989190235
146,과학,0.32597043741323845
147,유럽연합,0.323136217329161
148,부산광역시,0.32110175430548765
149,환경성,0.32046601986529677
150,간담,0.3177253541341131
151,대기오염 배출,0.31768850897612844
152,야생 조류,0.31624652908216294
153,지능,0.31590527582045685
154,찬회,0.31408734697007623
155,에너지,0.31365965337548957
156,동향,0.31291601370981764
157,비용,0.30992297966651644
158,지점,0.309720605519213
159,폐수,0.306547927098129
160,상금,0.30598800588290176
161,수계,0.3044328716496387
162,방선균,0.3039999859503421
163,농약,0.303988013399746
164,비점,0.30357039566926386
165,비점 오염,0.30357039566926386
166,시부 초당,0.3024359521477621
167,녹색 분류,0.30220062488850824
168,분류,0.30220062488850824
169,어려움,0.30119177784881906
170,실장,0.30089688498349376
171,수상작,0.30051845243372294
172,해외진출,0.30000208198920547
173,예비,0.2986032502020131
174,통제,0.2966948075555704
175,가입,0.29645688532726816
176,다목적댐,0.29598334104447066
177,통한,0.2949309308810591
178,산도,0.29316132957397617
179,감량,0.2914339738087851
180,최우수,0.2906743660312614
181,시민사회,0.2903857127974374
182,담비,0.2896219442140965
183,회수,0.2895038522285001
184,역량,0.2877706984057617
