0,온실가스,1.8589602438143058
1,안전,1.7767689660307704
2,국립공원,1.5955944481681485
3,배출,1.5700103360069608
4,탄소,1.5457823808069922
5,하천,1.4827019528016314
6,규제,1.4695133860863863
7,녹색,1.355938061894131
8,홍수,1.3481147279201713
9,생물다양성,1.2317203754907116
10,협약,1.1633727786984436
11,기후변화,1.161935053629826
12,생태,1.146958900820244
13,전기차,1.1269790322174873
14,시료,1.027897991950328
15,기후,0.9324508325255626
16,순환,0.9177313703142471
17,유치,0.881823530199999
18,유역,0.8706567636238886
19,생물,0.817469322713556
20,감축,0.7592996381994098
21,건강,0.7332022438238963
22,수문,0.7223276901924987
23,배터리,0.6987374877984959
24,충전,0.695564126497548
25,산정,0.675657732846705
26,보전,0.6754042225474519
27,보건,0.6698310566330047
28,취약,0.6698010909986338
29,방류,0.662672019128096
30,법률,0.6505326891145407
31,퇴비,0.6391366383359107
32,인명,0.6314991553050902
33,중소기업,0.6274678051304813
34,저어새,0.6274433823757775
35,용기,0.6200859514524809
36,화학물질,0.6124067846806486
37,유럽연합,0.6091551733484253
38,자연,0.6072019360490664
39,수소,0.5965387708292931
40,미생물,0.591939371586542
41,공유,0.5894118007728273
42,친환경,0.5888257678854222
43,조류,0.5865651750287283
44,개요,0.5843462677494834
45,폭염,0.5686352561827974
46,지시,0.5638033166446208
47,안건,0.563102299276407
48,인도네시아,0.5595435641313629
49,대기오염,0.5592246333236132
50,생물권보전지역,0.5550899721855072
51,미호,0.5548406453446139
52,온실가스 감축,0.552470191891213
53,위험,0.5510931199131103
54,진출,0.5475552241179981
55,플라스틱,0.5441037977792919
56,구제,0.543588947390847
57,전기차 충전,0.5431846719837896
58,호우,0.5429792996308668
59,자원,0.5334889932228755
60,라오스,0.5267431651439054
61,검증,0.5176624839191241
62,토양,0.5174301524717272
63,거미,0.5172317774273025
64,수위,0.5161503885765484
65,수자원,0.5152640733893694
66,항목,0.5126934049518347
67,강조,0.5102218555847589
68,하류,0.5081455805292812
69,온실가스 배출,0.5047975021604921
70,지급,0.5022424252899433
71,소담,0.5010639473655931
72,굴뚝,0.49713174552936296
73,수문 방류,0.49513107618403646
74,감시,0.492901218578166
75,멸종위기,0.4870528772154134
76,위촉,0.48569676441387927
77,스타트업,0.4798294177301735
78,자동차,0.47724421406075657
79,화학사,0.4749293653658874
80,간담,0.47188289151150736
81,싱가포르,0.4714384082148594
82,배출 산정,0.4554959412113292
83,대강,0.45170407907683885
84,가스,0.44158960762476185
85,실증,0.441256386050897
86,상금,0.43852815416417557
87,동굴,0.4376576578231021
88,통제,0.43753286231775823
89,의결,0.4366838678155903
90,지하수,0.4328296118220306
91,토양 지하수,0.4328296118220306
92,한편,0.4310547149699693
93,생태계,0.4280132897583292
94,전지,0.4271077337883757
95,금강,0.42601351676153804
96,경험,0.42420199700449
97,대처,0.42310902665342764
98,임상준,0.4225246551642069
99,제적,0.4222167489213412
100,집중호우,0.4216049096029538
101,위기,0.4215043625945834
102,방지,0.4205085765189397
103,낙동강,0.4193499428241115
104,탄소 중립,0.4184041703486804
105,중립,0.4184041703486804
106,경영,0.41832369151993964
107,시민사회,0.41554869173354986
108,캠프,0.4116655577063623
109,다목적댐,0.40859400760064796
110,동결,0.4084970265975932
111,보존,0.4084970265975932
112,거점,0.4084048495530081
113,버스,0.405634098803915
114,수계,0.4053392294499645
115,근무,0.4039426256020269
116,태평양,0.4018633091557509
117,갈고,0.3949828336652323
118,기수 갈고,0.3949828336652323
